url,title,published,author,categories,audio_links
https://pola-retradio.org/2025/07/e_elsendo-el-la-05-07-2025/,E_elsendo el la 05.07.2025,2025-07-05T20:19:40+01:00,Barbara Pietrzak,Elsendoj,https://pola-retradio.org/wp-content/uploads/2025/07/RetRadio_05.07.2025_sob_V_1405.mp3
https://pola-retradio.org/2025/07/boznanska-matejko-wyspianski-en-lauzano/,"Boznańska, Matejko, Wyspiański en Laŭzano",2025-07-05T20:55:45+01:00,Krystyna Grochocka,Kulturkroniko,https://pola-retradio.org/wp-content/uploads/2025/08/kk_pk_polaj-pentristoj-en-Lauzano_0143.mp3
https://pola-retradio.org/2025/07/saks-dinastiaj-arkitekuraj-vizioj/,Saks-dinastiaj arkitekuraj vizioj,2025-07-05T20:58:34+01:00,Krystyna Grochocka,Kulturkroniko,https://pola-retradio.org/wp-content/uploads/2025/08/kk_mj_Arkitekturo-emfazanta-la-potencon-de-regantoj_018.mp3
https://pola-retradio.org/2025/07/korpo-kaj-movo-en-la-klasicisma-skulptarto/,Korpo kaj movo en la klasicisma skulptarto,2025-07-05T21:01:28+01:00,Krystyna Grochocka,Kulturkroniko,https://pola-retradio.org/wp-content/uploads/2025/08/kk_mj_Movo-sorcita-en-stono_0132.mp3
https://pola-retradio.org/2025/07/kun-la-prezidanto-de-litova-e-asocio-povilas-jegorovas-ne-sole-pri-bet-59/,"Kun la prezidanto de Litova E-Asocio, Povilas Jegorovas ne sole pri BET 59",2025-07-05T21:19:37+01:00,Krystyna Grochocka,Antaŭ la mikrofono,https://pola-retradio.org/wp-content/uploads/2025/07/BP-kun-Povilas-Jegorovas-ne-sole-pri-BET_0652.mp3
https://pola-retradio.org/2025/07/miloj-da-perdrikoj-kaj-fazanoj-en-casejoj-de-la-suda-pollando/,Miloj da perdrikoj kaj fazanoj en ĉasejoj de la suda Pollando,2025-07-10T17:14:17+01:00,Krystyna Grochocka,Novaĵoj,https://pola-retradio.org/wp-content/uploads/2025/09/w_gk_Perdrikoj-kaj-fazanoj-el-bredejoj_040.mp3
https://pola-retradio.org/2025/07/la-plej-granda-historia-rekonstruo-en-la-mondo/,La plej granda historia rekonstruo en la mondo,2025-07-10T17:18:22+01:00,Krystyna Grochocka,Kulturkroniko,https://pola-retradio.org/wp-content/uploads/2025/09/w_gk_Reonstruo-de-Grunwald-batalo_0236.mp3
https://pola-retradio.org/2025/07/la-monda-cikonipopulacio-kreskis/,La monda cikonipopulacio kreskis,2025-07-10T17:21:39+01:00,Krystyna Grochocka,Sciencaj informoj,https://pola-retradio.org/wp-content/uploads/2025/09/sc_bp_Raporto-pri-Internacia-Cikonipopulacio_0451.mp3
https://pola-retradio.org/2025/07/e_elsendo-el-la-10-07-2025/,E_elsendo el la 10.07.2025,2025-07-10T18:55:08+01:00,Barbara Pietrzak,Elsendoj,https://pola-retradio.org/wp-content/uploads/2025/07/RetRadio_10.07.2025_czw_M_1406.mp3
https://pola-retradio.org/2025/07/redakcie-pri-la-civitana-bugeto-en-pollando/,Redakcie pri la civitana buĝeto en Pollando,2025-07-10T21:23:32+01:00,Krystyna Grochocka,Antaŭ la mikrofono,https://pola-retradio.org/wp-content/uploads/2025/07/bp-kun-Gabi-Kosiarska_Civitana-Bigeto_123.mp3
https://pola-retradio.org/2025/07/alvoko-al-tago-de-fasto-kaj-prego-favore-al-paco/,Alvoko al tago de fasto kaj preĝo favore al paco,2025-07-15T17:16:39+01:00,Krystyna Grochocka,Novaĵoj,https://pola-retradio.org/wp-content/uploads/2025/08/w_bp_Monakinoj-alvokis-al-fasto-kaj-prego-favoe-al-paco_0131.mp3
https://pola-retradio.org/2025/07/la-133-a-historimonumento-la-kastelo-ksiaz/,La 133-a Historimonumento – la Kastelo Książ,2025-07-15T17:19:19+01:00,Krystyna Grochocka,Kulturkroniko,https://pola-retradio.org/wp-content/uploads/2025/08/kk_bp_Kastelo-Ksiaz-la-133a-Historimonumento_0234.mp3
