url,title,published,author,categories,audio_links
https://pola-retradio.org/2026/01/epifanio-2026/,Epifanio 2026,2026-01-05T19:39:10+01:00,,Novaĵoj,"https://pola-retradio.org/wp-content/uploads/2026/01/w_msz_Epifanio-2026_0226.mp3,https://pola-retradio.org/wp-content/uploads/2026/01/w_msz_Epifanio-2026_0226.mp3?_=20"
https://pola-retradio.org/2026/01/nova-tradicio-pri-hisado-de-la-pola-flago/,Nova tradicio pri hisado de la pola flago,2026-01-05T19:42:53+01:00,,Novaĵoj,"https://pola-retradio.org/wp-content/uploads/2026/01/w_bp_La-nova-tradicio_-hisado-de-la-pola-flago-super-la-prezidenta-palaco_0134.mp3,https://pola-retradio.org/wp-content/uploads/2026/01/w_bp_La-nova-tradicio_-hisado-de-la-pola-flago-super-la-prezidenta-palaco_0134.mp3?_=21"
https://pola-retradio.org/2026/01/polaj-artistoj-el-la-munkena-skolo/,Polaj artistoj el la munkena skolo,2026-01-05T19:47:48+01:00,,Kulturkroniko,"https://pola-retradio.org/wp-content/uploads/2026/01/kk_mj_Ekspozicio-de-polaj-pentristoj-el-la-munkena-skolo_0124.mp3,https://pola-retradio.org/wp-content/uploads/2026/01/kk_mj_Ekspozicio-de-polaj-pentristoj-el-la-munkena-skolo_0124.mp3?_=22"
https://pola-retradio.org/2026/01/artgalerio-de-la-europa-arto-en-la-nacia-muzeo-en-krakovo/,Artgalerio de la Eŭropa Arto en la Nacia Muzeo en Krakovo,2026-01-05T19:52:44+01:00,,Kulturkroniko,"https://pola-retradio.org/wp-content/uploads/2026/01/kk_mj_Artgalerio-de-europa-arto-en-Krakovo_0127.mp3,https://pola-retradio.org/wp-content/uploads/2026/01/kk_mj_Artgalerio-de-europa-arto-en-Krakovo_0127.mp3?_=23"
https://pola-retradio.org/2026/01/el-la-e-gazetaro-2/,El la E-Gazetaro,2026-01-05T19:55:45+01:00,,Felietonoj,"https://pola-retradio.org/wp-content/uploads/2026/01/fel_bp_El-la-E-Gazetaro_1152.mp3,https://pola-retradio.org/wp-content/uploads/2026/01/fel_bp_El-la-E-Gazetaro_1152.mp3?_=24"
https://pola-retradio.org/2026/01/e_elsendo-el-la-05-01-2026/,E_elsendo el la 05.01.2026,2026-01-05T22:21:45+01:00,,Elsendoj,https://pola-retradio.org/wp-content/uploads/2026/01/RetRadio_05.01.2026_pn_V_1446.mp3
https://pola-retradio.org/2026/01/e_elsendo-el-la-10-01-2026/,E_elsendo el la 10.01.2026,2026-01-10T21:14:55+01:00,,Elsendoj,https://pola-retradio.org/wp-content/uploads/2026/01/RetRadio_10.01.2026_sob_M_1447.mp3
https://pola-retradio.org/2026/01/poloj-daure-kontrau-euro-2/,Poloj daŭre kontraŭ eŭro,2026-01-10T21:51:41+01:00,,Novaĵoj,"https://pola-retradio.org/wp-content/uploads/2026/01/w_msz_kg_Poloj-daure-kontrau-euro_0228.mp3,https://pola-retradio.org/wp-content/uploads/2026/01/w_msz_kg_Poloj-daure-kontrau-euro_0228.mp3?_=25"
https://pola-retradio.org/2026/01/interkonsento-kun-mercosur/,Interkonsento kun Mercosur,2026-01-10T21:55:57+01:00,,Novaĵoj,"https://pola-retradio.org/wp-content/uploads/2026/01/w_msz_kg_Interkonsento-kun-Mercosur_0151.mp3,https://pola-retradio.org/wp-content/uploads/2026/01/w_msz_kg_Interkonsento-kun-Mercosur_0151.mp3?_=26"
https://pola-retradio.org/2026/01/reformo-de-la-pola-ortografio/,Reformo de la pola ortografio,2026-01-10T21:59:22+01:00,,Novaĵoj,"https://pola-retradio.org/wp-content/uploads/2026/01/w_mj_Pola-ortografio_0131.mp3,https://pola-retradio.org/wp-content/uploads/2026/01/w_mj_Pola-ortografio_0131.mp3?_=27"
