url,title,published,author,categories,audio_links
https://pola-retradio.org/2026/02/poloj-kun-kaj-atendante-filmpremiojn/,Poloj kun- kaj atendante filmpremiojn,2026-02-05T17:12:18+01:00,,Kulturkroniko,"https://pola-retradio.org/wp-content/uploads/2026/02/kk_mj_Poloj-kun.-kaj-atendante-filmpremiojn_0209.mp3,https://pola-retradio.org/wp-content/uploads/2026/02/kk_mj_Poloj-kun.-kaj-atendante-filmpremiojn_0209.mp3?_=12"
https://pola-retradio.org/2026/02/ligoj-inter-sobieski-kaj-stuart-gentoj/,Ligoj inter Sobieski- kaj Stuart-gentoj,2026-02-05T17:17:44+01:00,,Kulturkroniko,"https://pola-retradio.org/wp-content/uploads/2026/02/kk_gk_Ligoj-inter-la-regaj-familioj-Sobieski-kaj-Stewart_0307.mp3,https://pola-retradio.org/wp-content/uploads/2026/02/kk_gk_Ligoj-inter-la-regaj-familioj-Sobieski-kaj-Stewart_0307.mp3?_=13"
https://pola-retradio.org/2026/02/claude-piron-pri-sia-esperantistigo/,Claude Piron pri sia esperantistiĝo,2026-02-05T17:19:24+01:00,,Antaŭ la mikrofono,"https://pola-retradio.org/wp-content/uploads/2026/02/Ewa-Krach-kun-Claude-Piron_1028.mp3,https://pola-retradio.org/wp-content/uploads/2026/02/Ewa-Krach-kun-Claude-Piron_1028.mp3?_=14"
https://pola-retradio.org/2026/02/e_elsendo-el-la-05-02-2026/,E_elsendo el la 05.02.2026,2026-02-05T21:08:23+01:00,,Elsendoj,https://pola-retradio.org/wp-content/uploads/2026/02/RetRadio_05.02.2026_czw_V_1452.mp3
https://pola-retradio.org/2026/02/robotiko-kaj-mekatroniko-en-vroclavo/,Robotiko kaj mekatroniko en Vroclavo,2026-02-10T17:39:43+01:00,,Novaĵoj,"https://pola-retradio.org/wp-content/uploads/2026/02/w_mj_Mekatroniko-en-Vroclavo_0120.mp3,https://pola-retradio.org/wp-content/uploads/2026/02/w_mj_Mekatroniko-en-Vroclavo_0120.mp3?_=15"
https://pola-retradio.org/2026/02/la-plej-bonaj-eksterlandaj-studentoj-2026/,La plej bonaj eksterlandaj  studentoj 2026,2026-02-10T17:42:08+01:00,,Novaĵoj,"https://pola-retradio.org/wp-content/uploads/2026/02/w_mj_eksterlandaj-studentoj-2026-premiitaj-en-PL_0213.mp3,https://pola-retradio.org/wp-content/uploads/2026/02/w_mj_eksterlandaj-studentoj-2026-premiitaj-en-PL_0213.mp3?_=16"
https://pola-retradio.org/2026/02/pola-zingibro/,Pola zingibro,2026-02-10T17:45:04+01:00,,Sciencaj informoj,"https://pola-retradio.org/wp-content/uploads/2026/02/sc_pk_Japana-zingibro-kultivebla-ankau-en-PL_0201.mp3,https://pola-retradio.org/wp-content/uploads/2026/02/sc_pk_Japana-zingibro-kultivebla-ankau-en-PL_0201.mp3?_=17"
https://pola-retradio.org/2026/02/dormo-kiel-universala-fenomeno/,Dormo kiel universala fenomeno,2026-02-10T17:50:26+01:00,,Sciencaj informoj,"https://pola-retradio.org/wp-content/uploads/2026/02/sc_bp_Dormo-kiel-universala-biologia-fenomeno_0435.mp3,https://pola-retradio.org/wp-content/uploads/2026/02/sc_bp_Dormo-kiel-universala-biologia-fenomeno_0435.mp3?_=18"
https://pola-retradio.org/2026/02/el-la-e-gazetaro_10-02-2026/,El la E-Gazetaro_10.02.2026,2026-02-10T17:52:08+01:00,,Felietonoj,"https://pola-retradio.org/wp-content/uploads/2026/02/bp_El-la-E-Gazetaro_10.02.26_0910.mp3,https://pola-retradio.org/wp-content/uploads/2026/02/bp_El-la-E-Gazetaro_10.02.26_0910.mp3?_=19"
https://pola-retradio.org/2026/02/e_elsendo-el-la-10-02-2026/,E_elsendo el la 10.02.2026,2026-02-10T22:20:23+01:00,,Elsendoj,https://pola-retradio.org/wp-content/uploads/2026/02/RetRadio_10.02.2026_wt_M_1453.mp3
